Gene Name	deltaFC_Female	interaction_padj_Female	FC_Female_6hr_TGvsDMSO	padj_Female_6hr_TGvsDMSO	FC_Female_12hr_TGvsDMSO	padj_Female_12hr_TGvsDMSO
Adam22	-0.434944063	0.010257176	-0.821020134	5.27E-21	-1.255964197	1.82E-36
Adam23	0.133550125	0.831987268	-0.632318627	0.002724704	-0.498768503	0.048641045
Adam32	-1.188412812	0.042430806	-1.055716063	0.000318781	-2.244128875	4.51E-11
Adam4	-0.687668983	0.613843532	-0.201501478	0.765536018	-0.889170461	0.165468712
Adam5	-0.531787521	0.759811357	-1.650063311	0.006131485	-2.181850833	0.001864848
Adam8	0.210327344	0.720867102	-1.1689661	1.45E-08	-0.958638755	2.94E-05
Adam9	-0.057329709	0.796139279	0.594546022	1.27E-16	0.537216312	9.87E-11
Adamts1	-0.590781093	0.049759523	-0.132472922	0.470021568	-0.723254015	3.89E-05
Adamts10	-0.971864824	0.297488927	-0.606998902	0.181836238	-1.578863726	0.000881357
Adamts12	-0.419478597	NA	-0.698486053	0.507593506	-1.11796465	0.265295903
Adamts14	0.865312621	NA	-4.016883046	0.067607164	-3.151570425	0.229978494
Adamts15	-0.750640647	0.714773581	0.162434061	0.853247624	-0.588206587	0.578650904
Adamts17	-0.318583542	0.574113773	-0.442945608	0.054726378	-0.76152915	0.002981721
Adamts18	0.100707757	0.858558674	-0.384779507	0.046366204	-0.28407175	0.215126015
Adamts2	-2.354467632	0.074837258	-2.138115774	6.38E-05	-4.492583406	5.00E-08
Adamts4	-0.40294789	0.56113968	-1.222172215	5.05E-06	-1.625120104	5.96E-08
Adamts5	-0.835451504	0.208756016	0.630599365	0.050349516	-0.204852139	0.629324452
Adamts6	-0.256076142	0.653497035	-0.294842589	0.213342387	-0.550918731	0.028561342
Adamts7	-1.530909618	0.227	-3.026257732	4.54E-09	-4.55716735	1.58E-11
Adamts9	-1.046059448	0.006333734	0.142015477	0.575519228	-0.904043971	0.000250848
Adamtsl1	-4.690708755	NA	0.552893356	0.68187018	-4.137815398	0.015526601
Adamtsl2	-0.766709228	0.373949332	-0.764313626	0.033074121	-1.531022854	0.000648344
Adamtsl4	-2.484392854	0.050995668	-1.727092793	0.00049897	-4.211485648	4.87E-07
Adamtsl5	0.769701301	0.682106075	-0.548654992	0.515495595	0.221046309	0.824104101
Adap1	-0.430658207	0.784399867	-0.689181368	0.249823778	-1.119839575	0.087539974
Adap2	0.084945472	0.959	-1.08397259	0.0325	-0.999027118	0.0788
Adar	-0.164966029	0.288489934	0.057638309	0.487841744	-0.10732772	0.217315055
Adarb1	-0.197355663	0.241	-0.696319483	4.33E-22	-0.893675147	7.89E-27
Adarb2	-2.556846429	NA	0.943889832	0.536148162	-1.612956597	0.349843922
Adat1	0.002082764	0.996953039	0.65175423	0.000133172	0.653836994	0.000778902
Adat2	0.744840389	0.075672662	0.088593398	0.737288373	0.833433787	0.000677962
Adat3	-0.14964969	0.803	0.242684275	0.312	0.093034585	0.742
Adck1	0.173215542	0.59541699	0.180365073	0.188832983	0.353580615	0.016949726
Adck2	0.002272271	0.992634556	0.045999659	0.588369589	0.04827193	0.604121331
Adck3	-0.341470143	0.126296516	-0.846459563	1.09E-16	-1.187929706	7.49E-24
Adck4	0.018286514	0.959	0.42251119	3.61E-05	0.440797705	0.000188
Adck5	-0.045151778	0.902313049	-0.116986275	0.375266104	-0.162138053	0.261519102
Adcy1	0.149559771	0.927522439	-0.769944461	0.153216228	-0.62038469	0.34888607
Adcy10	-1.008630246	NA	1.129160655	0.534542615	0.120530408	0.956735989
Adcy2	-1.3472577	0.083902785	0.53017067	0.201946555	-0.81708703	0.091254077
Adcy3	0.142377316	0.743496527	-0.299922578	0.056770513	-0.157545262	0.432634308
Adcy4	-0.677549697	0.081967834	0.490029598	0.012813266	-0.187520099	0.473293217
Adcy5	-1.186460472	0.049185417	-0.71604986	0.016840486	-1.902510332	1.39E-07
Adcy6	-0.537578617	9.95E-06	-0.345715401	1.55E-06	-0.883294018	1.91E-28
Adcy7	-0.606270638	0.547076168	-1.241540876	0.002246734	-1.847811514	3.12E-05
Adcy8	0.282770906	0.725512394	-0.257907986	0.443630811	0.02486292	0.955632154
Adcy9	-0.10598023	0.528324341	-0.565181844	2.61E-19	-0.671162074	2.38E-20
Adcyap1	0.262795668	NA	-0.262795668	0.964132094	0	1
Adcyap1r1	-2.514990259	0.296536006	-1.254929587	0.253783298	-3.769919846	0.004047993
Add1	-0.11475818	0.359026769	-0.283822344	5.85E-08	-0.398580524	2.89E-11
Add2	-0.985777827	0.028164541	0.119444552	0.69035037	-0.866333275	0.001662792
Add3	-0.409634574	0.013091099	-0.239680396	0.008463474	-0.64931497	5.26E-11
Adgb	-0.986797708	3.14E-05	-0.345153832	0.020532446	-1.331951539	6.25E-18
Adgra1	1.073715039	NA	-2.525076988	0.010545061	-1.451361949	0.234391477
Adgra2	0.561602973	0.003361937	-0.368254423	0.000542328	0.19334855	0.147814015
Adgra3	0.217062235	0.783966764	0.229641267	0.47640186	0.446703502	0.184715959
Adgrb1	-1.109575449	NA	-0.623218053	0.786791075	-1.732793502	0.521539157
Adgrb2	-0.964186512	NA	1.071688291	0.32636011	0.107501779	0.954561676
Adgrb3	-0.475370659	0.075174244	-0.540474163	3.63E-05	-1.015844822	7.94E-12
Adgrd1	-0.639761254	0.360996531	-0.037061341	0.928500603	-0.676822595	0.065052097
Adgre1	-0.037788158	0.969601561	-1.071013017	0.000263823	-1.108801175	0.000433846
Adgre5	-0.027564801	0.966985271	-1.27964431	1.64E-12	-1.307209111	9.34E-10
Adgrf2	0.560357366	NA	0.410467988	0.733736948	0.970825354	0.453161721
Adgrf4	-0.621967601	NA	0.400292391	0.674926193	-0.22167521	0.833397341
Adgrf5	-0.235679413	0.482241064	-0.411990963	0.003013385	-0.647670376	2.71E-05
Adgrg1	-0.071891349	0.656847208	-0.490559779	6.11E-18	-0.562451128	9.22E-18
Adgrg2	2.169376839	NA	0.20206842	0.921535761	2.371445258	0.254529548
Adgrg3	0.436400894	0.558331519	-0.884542016	0.003380908	-0.448141122	0.216362329
Adgrg5	-3.220001419	NA	-0.841281928	0.836145557	-4.061283347	0.26433199
Adgrg6	-1.945795527	NA	-0.553289921	0.718919786	-2.499085448	0.052500212
Adgrl1	-0.470697479	0.004797974	-0.332562592	0.000330703	-0.803260072	2.57E-15
Adgrl2	-0.372329386	0.276453298	-0.908012231	9.16E-10	-1.280341617	1.72E-14
Adgrl3	-0.697431852	0.003388383	-0.373489283	0.00599223	-1.070921135	3.17E-13
Adgrl4	0.118044855	0.866405571	-2.21374753	5.22E-27	-2.095702675	2.01E-17
Adgrv1	0.506352362	0.000944917	0.372603123	1.96E-05	0.878955485	2.94E-20
Adh1	-0.377971817	0.082251458	-1.740647708	4.18E-67	-2.118619525	3.51E-74
Adh5	0.29264381	0.103733431	0.169228561	0.073206565	0.461872371	3.04E-06
Adh7	0.402081582	0.731864745	-1.143570503	0.00650966	-0.741488921	0.142566515
Adhfe1	0.859408719	NA	0.089857739	0.945349643	0.949266458	0.414973747
Adi1	0.225125442	0.360996531	-0.320686812	0.003010285	-0.09556137	0.503114008
Adig	-1.322378456	NA	1.089639374	0.707668374	-0.232739082	0.935740939
Adipor1	0.114418239	0.382846481	-0.038410093	0.582292614	0.076008145	0.290753378
Adipor2	-0.012673249	0.956993276	0.394441483	2.18E-09	0.381768234	6.15E-07
Adk	-0.36310318	0.0161	-0.209839465	0.0119	-0.572942644	1.82E-10
Adm	1.451599535	0.227305176	0.593417632	0.353428687	2.045017167	0.001204177
Adm2	1.178542254	1.63E-09	1.453759975	5.14E-38	2.632302228	7.74E-85
Adnp	-0.281967249	0.446141659	0.025026492	0.90428006	-0.256940756	0.182813351
Adnp2	0.048304867	0.892324265	0.55441436	2.16E-07	0.602719227	1.14E-06
Ado	0.128100902	0.586827907	0.015523331	0.899922251	0.143624233	0.20809225
Adora1	0.058756323	0.827575879	-0.789182178	1.80E-20	-0.730425854	2.14E-13
Adora2a	-0.426584506	0.227010814	0.028509323	0.894661345	-0.398075183	0.043082039
Adora2b	-0.149684628	0.689909378	-0.060688639	0.725396219	-0.210373266	0.223553028
Adora3	1.933117946	0.114396448	-2.081096196	0.000815337	-0.14797825	0.864109893
Adpgk	0.121123379	0.643591235	0.691088873	1.65E-13	0.812212252	2.99E-14
Adprh	0.125562254	0.632337417	-0.521734018	5.04E-08	-0.396171764	0.000449795
Adprhl2	-0.084989029	0.801513682	0.235183799	0.052415045	0.150194769	0.307253034
Adprm	-0.273429331	0.227181048	0.07286356	0.569800417	-0.200565771	0.114206888
Adra1a	-0.311350838	0.884964125	-0.301965891	0.727079978	-0.613316729	0.487550801
Adra1b	-1.219121902	NA	3.710077135	0.038340504	2.490955233	0.25753184
Adra2a	0.270420842	0.109359828	0.15604249	0.076986696	0.426463332	4.32E-06
Adrb1	-0.012659314	0.99257133	0.187836224	0.687247226	0.17517691	0.748190076
Adrb2	-0.966443971	0.621329039	0.208972065	0.831848935	-0.757471906	0.440101159
Adrbk1	-0.145282412	0.393528059	-0.159176637	0.037516092	-0.304459049	0.000250635
Adrbk2	-0.099017517	0.614772297	-0.378801459	1.92E-07	-0.477818976	8.08E-09
Adrm1	-0.005379611	0.989162449	0.02595118	0.861409565	0.020571569	0.902437006
Adsl	0.31630031	0.069353484	0.092304174	0.360014976	0.408604484	3.98E-05
Adss	0.08684547	0.809353041	0.360888814	0.003565043	0.447734284	0.001424626
Adssl1	-0.03206024	0.953574536	-0.427579958	0.009067256	-0.459640198	0.016244435
Aebp1	-1.138575129	0.129287439	-0.499411373	0.213366899	-1.637986502	7.43E-05
Aebp2	0.170065785	0.276687957	0.435680375	9.07E-11	0.60574616	2.41E-15
Aen	0.253835189	0.198250505	0.532892775	1.35E-09	0.786727964	6.54E-15
Aes	-0.021533409	0.939232959	-0.299435259	0.000412468	-0.320968668	0.000984154
AF251705	-1.433111053	0.195330487	-0.919369038	0.080088895	-2.352480091	0.000100235
AF357359	-1.140330979	0.270840533	-0.130827262	0.827885255	-1.27115824	0.023684426
AF529169	-0.601705582	0.480019039	-0.124036809	0.785717427	-0.725742391	0.086377102
Afap1	0.889033294	0.021299956	-0.475651678	0.026345417	0.413381616	0.100338015
Afap1l1	-0.218164567	0.796139279	-1.54708208	2.70E-08	-1.765246647	3.07E-08
Afap1l2	-0.781188429	0.447615719	0.499106949	0.314931557	-0.28208148	0.624431031
Aff1	-0.105030817	0.629732344	0.483428416	1.01E-09	0.378397599	4.68E-05
Aff2	-0.054255642	0.888033225	0.237022641	0.06343591	0.182766999	0.224987969
Aff3	0.277725616	NA	-0.194599329	0.8703395	0.083126287	0.956622141
Aff4	-0.032971937	0.901702365	0.309975177	0.000144227	0.27700324	0.003572687
Afg3l1	0.134122541	0.462149738	-0.109335127	0.187727601	0.024787414	0.821919331
Afg3l2	-0.01498868	0.943963375	-0.029111903	0.722562968	-0.044100583	0.612636742
Afm	0.092595714	0.914355224	-0.326743927	0.299078698	-0.234148214	0.501416443
Afmid	-0.094686481	0.900651919	0.235959174	0.388592292	0.141272694	0.661485879
Aftph	0.145667996	0.455549595	0.251016258	0.002050227	0.396684254	1.27E-05
Aga	0.078309549	0.699918311	-0.497664503	1.00E-12	-0.419354954	2.58E-07
Agap1	0.189939875	0.107921774	0.394159282	9.10E-13	0.584099157	1.86E-20
Agap2	-0.431159711	0.23573848	-0.811380564	4.92E-07	-1.242540274	1.19E-11
Agap3	-0.072101483	0.760416907	0.099387888	0.282972667	0.027286405	0.818969033
Agbl2	0.836167447	0.531349441	-0.302292497	0.671162243	0.53387495	0.421384555
Agbl3	-0.045277579	0.92086485	-0.127077005	0.44066622	-0.172354584	0.337503387
Agbl4	-0.579110479	0.192184956	0.172143449	0.491498944	-0.406967031	0.106623464
Agbl5	-0.302236925	0.148765747	-0.434931792	1.01E-05	-0.737168717	1.82E-11
Ager	-0.416884095	0.545224252	0.093656548	0.798203804	-0.323227547	0.348935971
Agfg1	-0.109897461	0.480907796	0.084390871	0.237731867	-0.02550659	0.779351556
Agfg2	-0.080678853	0.799148969	-0.411751521	9.04E-05	-0.492430374	6.09E-05
Aggf1	-0.01563577	0.943963375	-0.132491379	0.059578368	-0.148127149	0.064158429
Agk	-0.046491298	0.929075269	-0.240463603	0.171548448	-0.286954901	0.145086287
Agl	-0.22104554	0.156	-0.326347155	7.24E-06	-0.547392695	2.10E-11
Agmo	1.123389313	0.491744761	0.42373009	0.590418539	1.547119402	0.059611852
Ago1	-0.142385865	0.417942121	-0.460340463	1.00E-10	-0.602726328	1.21E-13
Ago2	-0.134062174	0.631800464	0.231242462	0.036541872	0.097180288	0.489218358
Ago3	-0.234807478	0.573704516	0.033786965	0.878238514	-0.201020513	0.331982791
Ago4	0.090161918	0.82257834	-0.65477692	5.35E-07	-0.564615002	0.000265039
Agpat1	0.165031712	0.446712849	-0.00792719	0.949398069	0.157104523	0.158618694
Agpat2	0.364181257	0.122465828	-0.117070201	0.374747587	0.247111055	0.075468185
Agpat3	0.076779116	0.743420877	-0.441996903	1.85E-08	-0.365217787	7.01E-05
Agpat4	0.5308428	0.009070999	1.754529326	1.68E-66	2.285372127	5.17E-80
Agpat5	0.401779429	0.014336702	0.001012042	0.99334338	0.402791472	6.41E-05
Agpat6	0.117618925	0.503233897	0.419567417	6.96E-10	0.537186343	4.74E-12
Agpat9	0.581608305	0.420019694	0.955531097	0.001886358	1.537139403	6.48E-06
Agps	0.121637612	0.695898811	-0.023911902	0.874341102	0.09772571	0.515038316
Agrn	0.504064733	0.042627871	-0.013458867	0.939277469	0.490605866	0.000840523
Agt	-0.046730742	0.894499752	-0.592670754	1.57E-08	-0.639401495	1.57E-07
Agtpbp1	-0.069928191	0.719518182	0.141929243	0.051209039	0.072001052	0.425324894
Agtr1a	0.563969088	NA	-1.686641173	0.067812766	-1.122672084	0.307634068
Agtrap	0.020086517	0.950919962	-0.24804766	0.011594105	-0.227961143	0.047113679
Agxt2	-0.777017064	0.206068946	0.105471971	0.781215863	-0.671545093	0.046726408
Ahctf1	-0.085777632	0.631075313	-0.011241012	0.902800339	-0.097018644	0.253894217
Ahcy	0.340409857	0.203220941	0.064346602	0.684761545	0.404756459	0.00517136
Ahcyl1	-0.149256948	0.244242348	-0.204503786	0.000455539	-0.353760734	4.65E-08
Ahcyl2	-0.054032113	0.739983639	-0.195148718	0.000542003	-0.249180831	0.000104955
Ahdc1	-0.257199637	0.16621753	-0.612773422	2.27E-13	-0.869973059	1.09E-19
Ahi1	0.459539247	0.00218	0.923304123	5.74E-31	1.382843371	6.74E-52
Ahnak	-0.849887985	0.207187247	-0.282753887	0.447225828	-1.132641871	0.001577214
Ahr	-0.035225592	0.953574536	0.002411502	0.992211412	-0.03281409	0.904223287
Ahrr	0.379915736	NA	-0.198703987	0.897471924	0.181211749	0.934864865
Ahsa1	0.250721293	0.26857585	-0.173369517	0.114928269	0.077351775	0.575746646
Ahsa2	0.021467462	0.962372898	-0.602376853	3.18E-06	-0.580909391	9.46E-05
AI118078	0.27974387	0.613654623	0.220251071	0.354859976	0.499994941	0.05145643
AI182371	-0.289448984	0.792486365	-0.7735076	0.042699561	-1.062956584	0.018606108
AI197445	-0.710510821	NA	-0.187426051	0.8885982	-0.897936872	0.467435036
AI314180	-0.086798685	0.681593946	0.012025871	0.909644968	-0.074772813	0.465938653
AI317395	0.01770204	0.977852931	0.77910488	1.44E-05	0.79680692	0.000120596
AI413582	0.529263142	0.008095993	-0.266421381	0.018817363	0.26284176	0.046557379
AI414108	-0.120787622	0.793283061	-0.060095261	0.769403116	-0.180882883	0.372931927
AI427809	0.767908617	0.129	-0.761393596	0.00216	0.006515021	0.987
AI429214	-0.416449068	0.398982517	0.070872554	0.802418358	-0.345576514	0.183170208
AI450353	-0.019187752	0.993876113	-0.728078345	0.343939849	-0.747266097	0.37991297
AI463170	0.474394583	0.75084823	-1.493408816	0.004301035	-1.019014232	0.103655594
AI464131	0.72873135	0.239847181	-0.723162232	0.0146661	0.005569119	0.990442864
AI467606	0.089321823	0.773419499	-0.346933665	0.001155612	-0.257611842	0.042530578
AI504432	1.12281902	NA	-1.044993927	0.367	0.077825093	0.963
AI506816	1.987986009	0.042575847	-0.386558933	0.523329104	1.601427076	0.007567273
AI593442	0.42688282	0.688258128	-0.405580464	0.3730229	0.021302356	0.972598581
AI597479	-0.006467614	0.984985061	-0.018155062	0.894243885	-0.024622676	0.868942484
AI607873	-0.84417406	0.525595131	-1.335397264	0.015378802	-2.179571324	0.0002641
AI661453	0.183840029	0.341826913	0.707344308	5.75E-19	0.891184338	2.55E-22
AI662270	0.135332132	0.970403058	-0.292625209	0.836002904	-0.157293077	0.92229986
AI837181	0.023865402	0.938552532	-0.049906778	0.673689834	-0.026041376	0.849595938
AI839979	-0.38253532	0.670874702	1.127315766	0.000419445	0.744780446	0.067523644
AI846148	-0.174092256	0.446233054	0.2709128	0.004949773	0.096820544	0.440521615
AI854703	0.434824782	0.812152633	-0.740491862	0.296539111	-0.30566708	0.725372477
AI987944	0.058001623	0.878898667	0.203510627	0.113317647	0.26151225	0.069374964
Aicda	2.283180199	NA	0.306975707	0.819988708	2.590155906	0.118646046
Aida	-0.195877749	0.239897944	-0.259730283	0.000600508	-0.455608032	7.95E-08
Aif1	-0.08976419	0.96054184	-2.264172539	1.26E-05	-2.353936729	7.37E-05
Aif1l	0.095613307	NA	-0.789690307	0.776443839	-0.694077	0.825196251
Aifm1	0.201839454	0.3298015	0.075321145	0.48996362	0.2771606	0.00872875
Aifm2	0.131258027	0.633807641	-0.264411337	0.014078352	-0.13315331	0.314134258
Aifm3	-0.132315609	0.837901806	-0.16779406	0.523821205	-0.300109669	0.261246332
Aig1	0.265113437	0.166899629	0.382567464	1.75E-05	0.647680901	1.01E-10
Aim1	0.445890491	0.029944782	0.964697809	3.16E-21	1.410588301	1.47E-33
Aim1l	-0.013856053	0.99257133	0.131074998	0.808356723	0.117218945	0.848333946
Aim2	1.759855138	NA	-3.1480193	0.012617113	-1.388164162	0.246479519
Aimp1	0.336029874	0.025255407	0.917704031	5.82E-35	1.253733905	1.65E-48
Aimp2	0.125215249	0.672246161	0.559265937	9.53E-08	0.684481186	1.45E-08
Aip	0.15995534	0.62612477	0.06051142	0.703388014	0.22046676	0.149603494
Aipl1	-0.106892059	0.951241105	-0.109102711	0.87027365	-0.215994771	0.77317381
Airn	0.016658242	0.978362684	-0.365135127	0.052442265	-0.348476885	0.1010303
Ajuba	-1.26575855	0.446141659	0.517545571	0.552514305	-0.748212979	0.394351902
AK010878	-0.07977847	0.909592754	-0.122108504	0.663914282	-0.201886974	0.487241245
Ak1	-0.254991997	0.230285124	-0.963282064	4.45E-26	-1.218274061	9.66E-31
Ak2	-0.015390925	0.95413449	0.212757355	0.0089283	0.197366431	0.037569048
Ak3	0.42776362	0.004401766	-0.331777198	7.08E-05	0.095986423	0.375159717
Ak4	4.148944627	0.006420937	-1.245263376	0.18867472	2.903681251	0.002412971
Ak5	0.158103285	0.804485189	-1.029889108	8.13E-07	-0.871785822	0.000522002
Ak6	0.399937927	0.148173457	0.780201584	5.24E-10	1.180139512	5.21E-16
Ak7	0.218380032	0.869314808	-0.777235953	0.080378223	-0.558855921	0.29800442
Ak8	1.286565471	0.444805932	0.437323829	0.59168699	1.7238893	0.048593375
Akap1	-0.005809889	0.984495333	-0.028788113	0.802418358	-0.034598002	0.782339131
Akap10	0.173315113	0.360674547	-0.176983261	0.040722188	-0.003668147	0.978215522
Akap11	-0.083084322	0.763913598	0.391983617	3.23E-05	0.308899295	0.00543828
Akap12	-0.624161564	0.202082256	-0.140785382	0.612566524	-0.764946946	0.004404151
Akap13	-0.382365073	0.03257893	-0.055608433	0.638626511	-0.437973506	3.58E-05
Akap14	0.832994412	NA	-0.630313906	0.641995767	0.202680506	0.897800373
Akap17b	-0.893576679	0.000188773	0.492053345	0.000477537	-0.401523334	0.01536285
Akap3	2.18117719	0.091465523	0.440674104	0.563207892	2.621851294	0.000466563
Akap5	-0.919017861	0.348138821	-0.088590534	0.877927753	-1.007608395	0.049002871
Akap6	-0.634446094	0.0712	-0.196185956	0.329	-0.830632051	3.67E-05
Akap7	-0.021209471	0.969601561	-0.621276964	9.94E-05	-0.642486435	0.00053933
Akap8	-0.090476466	0.735193224	-0.116961875	0.268437672	-0.207438341	0.064050651
Akap8l	-0.574386878	0.002317079	0.106235476	0.394501378	-0.468151402	0.000110572
Akap9	-0.320109959	0.06012179	-0.046240782	0.675070394	-0.366350742	0.000195238
Akip1	0.557546515	0.041760492	-0.036275413	0.848266409	0.521271102	0.001459755
Akirin1	0.318457601	0.014749105	0.206520652	0.003877882	0.524978253	1.35E-11
Akirin2	0.06556493	0.795958419	0.127633496	0.177693117	0.193198426	0.063293523
Akna	0.779184886	0.006179169	1.505966639	1.25E-24	2.285151525	5.21E-41
Akr1a1	0.133596519	0.471490057	0.268459518	0.000420097	0.402056037	2.47E-06
Akr1b10	-0.243777118	0.400207261	0.030615092	0.854989868	-0.213162026	0.162548967
Akr1b7	-0.936461556	NA	1.725871388	0.073862363	0.789409831	0.462778005
Akr1b8	0.386235144	0.699261591	-1.00556069	0.006195442	-0.619325546	0.164956195
Akr1c12	-0.121064703	0.693709601	-0.557821999	2.49E-07	-0.678886703	3.58E-08
Akr1c13	-0.060203405	0.808599418	-0.405565044	7.68E-07	-0.465768449	7.50E-07
Akr1c14	-0.045382662	0.921404313	-0.454879632	0.001440065	-0.500262295	0.002224489
Akr1c19	-0.873565706	5.35E-06	-0.816447199	1.55E-13	-1.690012905	9.19E-41
Akr1d1	1.364431271	NA	-3.760217532	0.006060257	-2.395786261	0.053474709
Akr1e1	0.159683872	0.601516881	-0.26770318	0.027643471	-0.108019308	0.488534695
Akr7a5	-0.110079298	0.754555733	-0.131904299	0.343939849	-0.241983596	0.103431838
Akt1	0.066673966	0.785	-0.270382948	0.00126	-0.203708982	0.0409
Akt1s1	0.092837748	0.683421093	0.303376779	0.000239278	0.396214527	2.41E-05
Akt2	0.10920126	0.563888909	0.391073617	4.70E-08	0.500274877	9.44E-10
Akt3	-0.438743137	0.013150776	-0.303263982	0.001664372	-0.742007119	1.78E-12
Aktip	0.061580571	0.799	0.141465761	0.109	0.203046332	0.0376
Alad	-0.065992044	0.74076012	0.214384997	0.001971185	0.148392952	0.078922776
Alas1	-0.291165617	0.114065124	0.099999475	0.329531726	-0.191166142	0.080581402
Alb	-0.717106428	0.494841991	-0.340758127	0.497862678	-1.057864555	0.039949692
Alcam	0.353422263	0.086109646	-0.21303979	0.049338865	0.140382473	0.279872434
Aldh16a1	0.207299988	0.546	0.009939897	0.958	0.217239885	0.198
Aldh18a1	0.21912816	0.15	0.71809351	7.30E-26	0.937221671	6.42E-33
Aldh1a1	0.661257931	0.602314063	0.64476979	0.224691948	1.306027722	0.024792563
Aldh1a2	-0.725894998	NA	1.040019062	0.211196715	0.314124064	0.753043766
Aldh1a3	-0.818029738	0.207769122	-0.128824946	0.739915993	-0.946854684	0.007068058
Aldh1a7	-5.047859088	NA	2.988055024	0.229192844	-2.059804064	0.463099893
Aldh1b1	0.266862146	0.547207448	-0.624429348	0.00030528	-0.357567202	0.094223455
Aldh1l1	-1.150208711	0.053393922	-0.752783885	0.013658567	-1.902992596	3.91E-08
